,"37","144.98089492756313","8.414139973278195","36","91.74382095886548","4.747484398025966","35","77.74545087917286","23.03481897719569","31","125.1345638421594","11.409509546618839","46","109.29178684497128","3.9799225045206224","37","303.2368203672128","6.375389447264542","32","142.23746371837495","8.034673096283973","34","59.679856125180116","18.903704050969907","42","236.45328734358267","5.159088484702921","37","153.01115112417648","40.11167313827719","34","308.8329067118419","29.48256482200434","41","155.1538669857681","4.802370034870736","42","104.09405038589261","6.744727076220337","33","215.56688737643992","12.895858487183343","42","247.1230013793085","5.237638073376982","40","223.98224812741526","16.574672633742292","32","244.04910494898743","60.16237777925711","37","287.15604902740444","6.353691239434851","35","121.86035469371753","7.5720867381080845","33","328.8028785568791","16.48732980490816","34","208.0870565485527","7.1060783600992","36","199.05535216797023","5.773571431348264","35","167.24168531437596","6.648878762565859","32","233.02903792576274","33.63095257221529","28","263.92199355012826","56.11125872855801","30","260.87570686320316","6.473220212238641","36","134.68581127146211","9.908536136674847","40","300.599109379184","10.233701224326039","29","63.53678699069359","7.201328938552427","37","150.10412414250814","6.40881870568431"
,"37","146.00162695609563","7.832923876859129","36","96.28944123017037","5.696101960270832","29","80.08989056037105","23.092529486045645","29","117.9318522254269","15.13412950014214","45","108.97511898477205","4.743260718775498","40","303.78918018010313","6.4879812098996785","33","144.77304133386752","7.820904289232193","35","51.46262721823334","15.524205654662097","40","241.88868735897734","10.061431240193363","37","155.04588925597443","37.37062383217435","30","302.42040336384736","40.324393225743556","42","135.98075870462583","11.38402082210326","42","101.11812936593216","5.704814635416376","35","217.1431449535411","6.596752742543948","38","246.5993250009374","4.393628752740532","37","227.41763088619592","22.216555388489148","39","238.50132581560376","57.28377060036805","38","286.91834475912685","6.391572939357477","36","122.75880760770532","7.215007828163438","32","333.18853003524663","18.82986017446764","34","200.76515581678186","16.428040152292063","33","198.75255000593216","5.298432242632943","35","170.6384708213205","7.044442800790809","34","238.5687639547999","32.22628561326796","26","291.8643861992642","48.70644770394288","33","261.7038120979152","7.268980346553551","34","125.76465923106095","6.188162190570618","39","297.06417777371047","8.609342460159954","34","63.50185076883876","7.510891171157557","34","150.16598907139698","7.149747867925125"
,"39","138.29371672371786","12.082626272344124","36","92.94073652569902","6.236401593315799","32","80.48824357536783","16.964020217118055","34","115.7385875626816","16.114884855163","39","109.6723555603182","4.206832708755755","38","303.1143427906198","6.218678280289231","32","144.88063195500268","6.620408706356266","36","50.36048068496738","7.331374771978623","48","235.91573338702253","10.699121035861076","36","152.4395417578418","51.13932028882906","34","308.35110343731554","21.220447883251904","38","142.18594634763645","22.50626294361867","40","96.26335220927389","4.305924442083405","39","214.0531821476822","6.55226540225336","41","247.15567790496826","4.227558624186115","34","232.3862390192125","13.88163386365271","35","219.57404475585093","70.30154574522894","35","284.26778287666315","7.007981714564936","33","127.779174331879","8.716408246123187","30","334.147937424007","13.687923252710654","33","206.37960974570598","15.629190083362081","33","200.81152794302565","4.228513614071444","38","170.30671664501256","7.858435024086012","34","247.21783944064273","25.432784148733496","27","280.55970404136093","47.56435856925063","35","258.55380079384224","6.6939347373163525","34","124.41282145959335","6.852156931030995","38","295.4494668455391","7.711762448983194","30","64.60450064934228","7.000692533226879","31","145.86824323066156","6.599447338667334"
,"38","137.29117216753247","9.972005860289444","36","90.23098646693799","6.03120480463385","29","105.61630191576235","15.478993980022274","29","121.94604193127263","18.749463992385564","40","113.21424720330259","4.707687246077441","36","304.08225134914187","5.932845691930543","29","146.0723249810941","7.338169088804296","35","50.261835302717806","6.876912331687157","42","236.06280049923592","9.477885840201191","39","165.62470245146983","62.90178413348225","29","297.75372657590697","26.032756734941266","39","126.90908861090114","20.02710350438775","43","90.67275594239365","4.075972363017582","32","209.39878043085702","5.584552561294792","37","244.9328041994711","4.502823929975313","35","227.3968186164418","16.52073838214474","38","214.65429012811032","72.67299705990098","37","282.8857906855662","7.120160007403646","38","121.95811824983502","8.369597078795238","33","330.954713780289","12.284596792746834","40","197.19709930191695","4.176763954148208","35","199.48105695582083","4.562140025851612","35","169.1373002706804","6.765253852371217","29","218.8846918202431","35.58125012925643","28","277.9476554070867","59.7088953876061","34","258.72562387171536","6.512151288132581","39","130.67410635703897","6.3505345410024825","40","296.5872786743209","8.655472461116778","29","64.65380012346732","6.647436985782421","33","149.59657984555253","6.291897272103252"
,"41","137.52976947491226","15.313656582343246","36","98.56464460243801","5.950726104258639","29","78.90854599041766","24.97505632721391","32","119.53345775582187","21.97583711621299","41","110.79311545091069","4.2966342242308375","33","302.71895495226295","6.791450742069448","33","142.24482768991874","7.063532674451216","37","50.57609652581009","7.8518917837609585","44","237.45237683904978","8.514092482514947","39","145.22263543692972","57.73115926036865","32","301.5791827405429","29.81952408248992","38","134.47283070098712","13.126929528237351","41","94.12088503980029","5.337556199323092","30","209.3198119824509","5.436693924874375","39","246.53614979744037","4.579078119815337","34","235.1320662974062","17.040594919179604","40","206.76355902161725","72.26065406496214","34","284.4561702466881","7.988699472891639","33","131.83525043993916","10.253925688327902","32","329.95524185361717","15.560170282398001","38","208.45284129564553","9.695938456247964","35","198.98574448026798","6.406412487602933","35","168.61508668836794","5.813524379683504","34","231.8945223446964","21.030008116108405","28","292.7803474478859","42.09858795455787","30","260.51100153357066","5.158154649847105","37","121.90779629440303","6.024386460475761","40","295.9357544367382","8.07514675497013","32","67.94800487416558","14.697196751048327","37","150.2916257118382","5.822422277411744"
,"40","137.57737187828417","18.13791281857108","31","95.48880132001226","5.9580280793894405","31","77.02315614399721","15.799766729015992","31","119.96785783193695","25.133671208811695","41","109.75203857101842","4.409947355542079","32","304.03603969165744","7.141029662390435","33","144.10757154772887","6.508607144442073","39","50.147890744548675","7.956975606370205","46","238.12166738714023","7.260737109270355","32","168.3979918274198","47.06134868474761","29","291.4526598238414","18.42313097483413","38","143.356060874996","29.486310667880694","36","93.90362437057695","10.267197730719072","36","209.0334014132658","5.428731492054116","34","244.32233038911096","5.493445492397305","38","225.11611329787993","22.006116068593467","38","226.09409720680995","66.87372948214045","34","281.03087405736994","6.903578065046628","32","123.66631828449873","9.62142367713992","35","332.4157303110328","14.018629531249813","34","207.5024558360865","8.996566243149834","34","202.52564784409665","5.957957982144099","34","168.64970274396137","5.16123270274923","35","192.46760185071955","23.414682033588736","30","282.0240815230119","47.67960655240488","33","259.0194589795273","4.917594986320019","36","138.68317487320357","6.007718769681467","41","297.28257540703316","6.695656178302436","28","73.21809113524547","5.27506771194794","35","151.38126664955738","5.754021116654171"
,"38","142.57864104197765","12.309769431105952","33","95.45490974124509","5.466183104660076","35","68.21548089184132","5.761056481358776","33","120.31482298176347","24.429652063408255","38","108.14680490659146","4.835998845867596","34","301.7660954326052","6.67559335292373","31","144.6079578337682","7.38643690381788","36","48.58816038410709","8.040140496474452","48","241.45328374802912","8.610085506524246","33","173.7033132875547","48.210040602498815","33","280.8928915375085","10.025914520761475","42","129.81774803468355","28.511318174440667","41","90.36025917936956","12.061485508062963","36","206.6746938274695","4.291012486679623","35","245.35982398411542","5.818141944315099","32","236.32552917836082","29.48516551477933","34","226.3584756589956","82.09553225773944","38","283.9491096848237","7.8244810056118785","33","121.83361854326897","9.879354639646182","28","335.4532728590747","12.174378337732445","39","193.767328717128","11.000163257675899","32","202.60890995856732","7.476011637839919","34","171.51130043471227","5.400165366038522","36","210.72264439411498","13.083365289128853","31","301.3520541376424","39.96534756445934","31","259.7354631716697","6.3386122544822445","34","127.11832393709253","6.223540294157482","41","295.8437085161225","6.79991689154138","30","60.17238737308246","4.62073151878345","40","149.15955028028887","5.0448232495898"
,"43","141.91227632071346","21.102912354952586","33","83.93827677987068","8.664661363396268","30","74.32868842681327","9.699686590572862","32","121.01436690553301","28.008376507114473","37","111.00133763046574","5.056616709226868","30","300.96829855351365","7.821586300497349","35","144.6225130433951","6.836117564627627","40","52.96325628563061","10.696649538751535","47","239.92524046391006","7.3539854327643965","33","175.61909427534889","26.56690448367737","29","321.1934626868859","21.632099719915388","35","138.73061108787118","29.635778864267326","29","88.4345703539402","36.633011549840965","31","207.7552921531769","5.54902837512404","34","244.72466400952786","5.758309508320177","32","232.28775829226416","34.30227247691002","37","231.933306889507","74.30615297668461","37","284.9466155148314","6.973118538395783","35","122.76005186722904","9.04658393545048","36","327.2478428253196","15.073795548027704","34","199.06484049615574","14.110859448973091","31","203.02774660012898","7.922993233126624","36","171.38640521320605","6.409410384850195","35","216.71183468380468","18.612537182380915","31","290.78177644619996","45.93908840728563","28","260.5148476529742","5.646079662409062","37","119.86818326633363","6.5630821309717176","37","297.242241430543","6.574608307636624","30","58.65941880360352","4.026239830597159","37","142.10805220667064","4.801046511972094"
,"37","137.83668219821095","16.99689651695237","31","96.33510317188822","10.329457094217556","33","63.39215098621195","5.44503299237555","31","113.00722364777617","30.252081158057983","41","112.0005823466643","4.890106938203512","35","301.5314999173385","6.802487969563174","34","144.8599140755262","5.988117087235364","38","53.18996036958195","11.449090936692889","45","240.01864111662135","4.665486938008531","29","174.8073542891597","51.882501321279726","31","313.4856658530275","10.420176962569498","38","131.10383765813177","31.44258515522096","30","89.19046144062752","32.62371866898409","32","212.14484268943275","5.690828283636128","33","244.2210949700033","6.7643144883262805","34","227.9857843315881","30.227226054781987","37","212.3783453837747","68.88248229132753","36","285.2314269638575","6.309857541161727","32","127.2708155643903","9.903535134942286","31","331.06384154626835","15.122944143908393","38","203.59122925292112","7.680269320405166","30","201.4285807778544","9.11106871515046","34","171.106485484733","5.328749460825889","34","209.6659107815065","29.94787286108733","29","268.6046226556529","45.62671583484415","30","259.3556570569907","7.075282542097844","36","121.98097643950793","5.851715522948364","37","294.89807605328406","5.7884550222578195","31","57.586210379757965","3.8175265889777643","31","149.6918025562358","5.442280544103479"
,"36","140.94378122791028","15.655847379113862","31","94.44655180632466","5.519130448257082","31","67.00401305728853","4.881059084061204","36","114.77858610302549","24.363269484552333","37","111.63564095341474","4.5139823250040925","36","300.7972580730843","5.351083804743299","31","144.94252261815907","5.201676097498212","39","51.447629249261766","10.9650299575543","46","237.3711926931639","6.382526192616258","37","159.4806131806982","44.79582594535556","29","309.4885706785035","10.727961081569152","35","131.3040988340997","44.38826958994359","33","89.36562505604277","28.127428210715077","29","213.20913901099348","10.758749748389869","31","246.95659444337548","7.521794887692618","34","235.02115085672853","13.393875074082576","33","207.53800964170298","55.062892523622985","34","281.6601745213373","6.302380675865572","34","126.19416070745265","10.154236615261977","31","325.77725331923403","15.934270705055834","37","193.8717376254582","5.7748050240054765","33","203.46750102083246","7.991258309527265","30","174.37953174328192","5.627846660292157","35","213.804010495444","23.720931461266307","31","274.1707947169232","41.80832463608783","30","259.14478246056393","5.5339194015896265","35","131.93060502019205","5.938490575022705","38","291.71284147537546","5.962461379471352","28","59.57422579364121","3.8521775043189153","34","151.90683298932143","5.946675598786633"
,"38","134.5706540153219","9.28680251577777","33","83.47482759621883","13.42226370793227","26","71.98723740402022","5.342748201800977","34","116.42013514872357","26.9439249421672","38","109.64446280419514","5.388920676284373","38","304.3897690419448","6.11752960473672","31","144.27614552585348","4.463304429834112","40","48.803644239240455","5.7586022476198195","44","242.64504396912272","7.216691802010508","32","150.20595994614715","35.32615476441993","27","319.9132098987275","9.884155436688134","34","122.20776308800151","30.52679842458171","33","100.81406146090701","21.938175473668927","28","207.96676641030058","14.050961956199199","34","251.1128776729639","7.840568809151417","37","240.64233748590956","17.56084080732336","36","215.73174000149461","48.51825268497239","35","281.4301345642319","6.032551700769167","35","130.846574681368","9.160301545767698","31","337.7950408247417","5.893155484394363","36","209.04211734085538","6.734353799543694","32","202.61446750999932","7.502343738234465","34","170.27054846372184","4.273149469121503","34","226.4869203583381","28.203785638814846","33","259.5266089790956","35.73293575235857","28","261.4406608704905","6.057237350352017","35","127.19007819140582","6.316378469203127","42","292.7310848033524","5.052494018120956","33","57.358402809036114","4.547733113337007","30","141.01610377525972","5.2146682017643045"
,"44","132.3807277470832","9.714568125134605","39","96.56012296495868","7.330231487081451","31","65.0860488341422","6.073601850729851","37","110.37459199090878","19.746485067764922","36","114.37059612984415","4.951771550044892","35","303.8139204134395","6.189160015615981","32","143.5372618554222","4.490965879502215","38","48.66960912464667","5.118852500944876","43","230.97386230065692","5.832128497492744","35","160.1342870265193","33.16996711617214","32","302.87173741795885","10.401596368091404","36","139.8607889166175","21.50331616093808","37","91.81628573338615","24.015808497740753","30","207.00978690303668","10.140264491262755","30","251.1474705298841","9.071340093493777","39","241.26045114666235","19.00260283316314","37","236.66415213653573","59.78548731277762","34","284.4345457313309","6.824358404213676","39","127.21860610118546","8.57253646161159","29","337.09054793958956","6.577183043266066","36","206.14820293236025","6.315716271897401","30","205.8236266604965","7.596892020313063","31","170.94278182716496","4.689640075773289","32","221.2938172081734","24.165055073693505","25","277.1337923074199","30.890386130013237","31","259.1234435423105","6.000595403337073","29","128.1484328607938","5.956179133534069","39","293.62720392283165","5.8380935233679745","31","57.60118236456054","5.036969790604631","36","148.00713011436866","5.280441205041521"
,"41","128.8798485457955","9.720397554118863","33","87.83841636941231","6.000538681874426","30","64.86226672636732","6.676140825594119","39","115.44276462371874","13.451338614509478","37","111.6622532269952","4.548128141805786","34","305.26232970877373","6.45652225940334","29","144.28676730841406","5.638395958636736","40","47.48652082769316","5.387492825526045","44","233.288478488176","4.19900222534029","31","163.20341613214754","47.69328949302761","29","299.60375322269357","21.923726535388358","34","136.54184089661533","22.244395136350008","31","94.06074452494988","27.89653439867496","29","214.06684372935382","5.962265638155018","33","246.18462151833532","9.871207415081306","38","233.40231628851896","17.045309874626025","35","232.85760945839","55.06505111247702","34","284.7940543413808","6.35960972696404","37","130.86442565241467","9.15066612685191","30","336.52411166535086","5.893560414448026","35","211.2299852940804","5.840933030620884","28","205.43182375920804","7.413620729980374","34","172.46811403868887","5.399159294884444","35","227.83093303194946","35.105253661573485","26","274.50456872162385","52.497143389609654","29","257.7854918097525","5.432244443634189","33","134.3501522975925","9.986240884568927","39","292.50417455604287","5.89972245172458","29","59.201638174639264","5.579024477066989","34","143.7901726459936","5.9025269229477475"
,"40","129.10546857661186","6.505252321511524","33","92.01256572718957","6.437311238988378","31","69.09442871251247","14.030521719469066","44","112.17289215580102","8.215973452647342","39","111.92376522908172","5.249629268911603","31","303.0149514303939","6.749856810022633","30","145.04094542362716","5.002798363129968","40","49.13206953039345","5.341579989869019","42","234.09770759069002","18.387982818721625","34","172.24321584471483","46.5902894967999","33","300.2321947534839","16.41305884563854","35","121.34471997016593","4.751825157862279","36","102.9641396163198","25.28961211386941","30","213.80508271836243","6.316985866397237","33","244.04025657400427","10.640852859032366","44","235.765818760871","7.802262199384728","38","234.1456705237175","61.312229934903264","34","285.6635052145593","5.849155381427477","39","127.58213007828621","7.675888503921191","29","335.83196807904073","5.952121140020428","33","208.8061635594727","4.8374387603195546","26","202.2606305417564","8.374589151025058","32","173.1473759787617","6.578620469072041","31","240.9826860905565","42.36476022948494","29","262.0626084120312","43.26937589415615","35","259.66040460209535","5.653212434517297","36","122.25142379327094","9.043471799651787","43","294.1342677354415","6.189081024241554","27","59.966284349789895","5.951641007307325","34","152.62963862481587","6.0234917787275615"
,"41","138.30896701552882","6.345730613843784","33","90.83787118938417","14.15130408831172","32","70.75208440408838","16.06497771918237","39","116.95957758996465","8.375596603957515","39","111.25974301443318","4.94082045381833","28","304.5304396897149","6.508020561727983","31","145.99201646945005","6.1530341912616695","37","49.6600019959807","5.392406064230079","39","235.75971244654474","15.153938147905137","37","169.31006400430599","26.761583120728957","34","305.7511471919967","13.52306067551966","35","139.49904689304464","9.727034155808303","36","87.43397218928831","18.8753924648345","28","217.70555752550635","6.135701889885283","34","243.60398701415946","9.916367754049656","37","231.15221829446304","7.058830918989862","40","244.1576983506296","45.624625686963995","34","284.52055213086436","5.722013011793866","37","129.24936946997468","7.40619933583266","32","334.5902003029616","11.503376403903264","36","221.39818643100122","5.005315692561982","33","202.91470704396227","7.373535748024843","30","169.78652770794406","6.267344665979292","33","256.34995425853225","40.59949701609418","28","260.8955898372774","49.532388540671754","30","260.777640376602","5.823451520445013","30","132.08650719806036","8.493804092455152","37","293.88657548923044","7.41537996592696","27","61.03091277953641","6.489375348338509","33","151.0494361553417","6.2919239725078215"
,"41","130.30713762891082","5.982522035629908","29","93.43917710249879","19.439525552752798","32","80.68699964143295","16.83596680487884","36","110.52224873500721","7.955528896202652","39","110.69026333918163","5.144581298199695","31","305.29517392943364","6.22160708756692","32","146.5351956455812","5.837042788252168","38","48.593591445313976","5.739155332749513","42","237.2690552316823","11.529972086579713","34","133.98960886996122","29.718909557788958","34","309.2649586539366","15.041215349060673","33","144.81440825142886","11.965326451819163","39","97.7041933739769","13.840151074760056","29","213.21243913841363","5.624130038503715","33","244.32572459924924","9.768833328181618","38","239.21251457733834","6.535965608930667","35","235.8312917068999","54.526461588547676","36","285.82027464191896","4.856756329740762","40","128.23015561000364","6.005033375405191","31","334.67450296572275","12.970319414969524","35","205.53642980164938","5.370422390087654","36","200.9712155357984","7.04759539958057","31","171.00986032898248","6.201918852251401","30","268.69503862499033","37.801072806798224","30","279.37439640221146","41.64225666264106","33","259.41051901447435","5.1775496699047245","29","141.9751487822393","8.333090140573665","36","293.6247063496632","7.162142779241997","30","56.863852398103546","6.9914225697820775","35","149.94985629281544","5.402776728092907"
,"43","131.47912693134256","4.950122195768581","30","93.68870717733913","24.66249631172375","27","77.1284627232655","12.870122285718605","38","113.13445658413227","6.937062823392118","34","112.03488964611377","5.992077897282652","31","303.0200296019573","6.6255041683895515","28","147.55786863210776","6.452214762360082","37","48.91574947466203","5.700935521682434","42","248.01512971986003","13.614809885618216","31","133.40947734142657","34.17359583911685","30","319.33825732253507","5.835733873294011","34","142.99229130630835","26.103358000233907","39","96.81174637890845","14.456149064074246","30","207.4623659753607","10.162990240876308","36","244.76803225531927","8.996847544420774","35","223.84034200971803","11.730853863035836","35","241.4777094650337","57.23828084157051","39","284.3982244180339","4.557491318971931","35","126.36609341370136","6.618872556332294","28","333.6265889216221","15.419961396235136","33","207.6159886039406","17.77431881135454","32","202.49165806625774","7.565559803480959","30","173.94936027681038","7.06977793744614","30","268.51686569444996","39.86541671722672","26","276.0875463610499","54.54737743024541","27","259.56768015372035","6.983842240271617","33","123.02632441066119","9.620055442436028","35","294.8031570385726","7.3487299883117005","28","58.36541053106696","7.002767013604312","33","149.34559081548994","5.21201795595994"
,"46","134.08714144631696","4.882810813386702","28","106.29389838737532","30.9198820597096","32","94.18129141923961","11.433113509798872","41","114.65480227272714","6.013397374400218","36","113.42338410771318","6.179810022876676","28","301.66043834784136","6.439289781049166","28","146.8877874260238","6.815376992968003","38","48.27680880124356","5.929370278106371","43","246.0787299205614","22.395206665359268","30","136.4453443002456","24.68042050645974","30","322.05725796033744","10.263735774478496","32","133.170110929592","24.081993587579095","38","100.21692832011537","14.41777309268158","31","214.24157637581803","12.68510560647899","35","243.12191573950776","10.66381540481496","38","243.82796749825792","6.390346654906765","34","248.77220131269488","51.061709340580975","40","285.2863957139508","5.673263569959952","42","133.38665502304798","6.9693492161014765","29","334.1358281139542","13.964759156485284","33","204.09971705245638","20.934829685034373","35","202.69910180031653","6.689532274004359","30","173.52162139549694","9.327337528387513","31","270.31887459612534","38.12048715483497","26","293.2679271310373","44.18437724412438","32","261.0693594676039","6.007428476618184","28","129.848855954206","10.289362149932735","36","294.4665150084492","6.130145299473123","33","55.64451572456858","6.512402766345381","27","147.2719667022157","5.625465886163874"
,"42","134.05729729466177","4.288125558730064","30","110.95920523757009","31.770753071932578","30","87.94754800019126","13.96261302005256","42","112.69176962455794","7.966325679355786","34","109.8015860304845","5.640634155049946","30","302.97719490018034","7.124490899509445","24","145.88512155995835","7.870097441232766","35","47.074885569160514","5.783104801266031","39","249.3535893575167","20.53911883998792","34","160.59645716320722","28.84363481438755","30","314.3274147932232","13.10404713008775","32","135.8694602373587","33.96287070236315","44","95.92951439903351","11.0780061547505","31","211.96447549931335","14.759508804360769","35","244.77044996275322","10.689740658864418","42","232.90462654235728","5.159166878463193","38","260.2927429274583","58.9107101274705","39","284.7673189080882","6.478099415574028","38","134.1645634801086","6.466406116560256","31","336.6561404741458","4.85045248262583","28","210.94118227778188","27.32410152393034","31","201.05895584078144","6.3992907028048585","29","173.77335546193527","11.043766861007697","31","263.3448700252002","35.763052756346724","28","294.2225836389653","47.452853776781936","30","259.809623827019","4.552627697891325","30","121.3334597020172","9.83758171863366","38","293.83310753173544","5.8377785787638325","28","56.467034433401736","6.106481767835971","30","151.01828599297704","5.60155160909882"
,"44","127.64865267580878","6.285588817166184","29","107.84139384351488","28.791858602888965","34","75.45187357575858","18.849751237177465","41","114.24596640500927","7.405710086534265","39","108.18793563781428","5.859637496269324","32","303.3892323721463","6.479132851414133","29","147.7520861255277","7.658241407401167","38","47.151783536668866","5.52433592322132","39","242.04025613527784","22.747009756514032","33","164.55614179277364","47.91921077084225","28","311.80964379548686","23.706976835653204","38","131.90928558038433","10.197384007455472","42","87.41865998568511","12.392770673833624","27","211.05474810397087","17.447703715971194","40","245.04873001983046","8.997918854070331","37","238.4575322362909","4.794606933029935","38","256.89508499775997","54.823718100315986","37","283.32573960281564","5.973576336207253","43","128.02865342990194","6.257812831755725","32","333.1055337796819","16.007033921286585","29","214.04973041964274","15.851076990820834","34","203.4042723342026","6.487449069584596","27","174.85803758685134","11.608261005241005","30","277.8314113667797","30.46157873309888","27","293.31802804343755","43.90172440335243","33","261.3973559746324","4.94464761621113","29","128.00744790699093","7.71601400972568","43","295.4976266732851","5.955811769720594","31","58.554023431087025","6.006228715634142","31","151.28456128023402","5.404536932405158"
,"40","130.25962614424935","5.156873188734106","28","112.34682926699396","21.85513847027691","28","87.15769984479608","26.157936157428804","39","109.3019593536847","6.994693262968211","32","106.85075272041833","6.6426001508339985","32","302.8078446602788","6.7447508784306","30","147.81391782961063","7.821138283371237","34","46.52093037864185","5.765354947838896","41","252.04251661170645","12.495121854447884","33","165.59781519606764","46.892893180697","31","308.090022809751","9.542919010688673","36","117.75716489426514","30.994693979087252","40","93.03656004278577","11.40913470959744","28","204.2327627646149","18.302061803377544","30","243.928926225156","9.658022929357845","42","234.62055042662578","4.901070269122323","42","247.4800762152105","50.23298907847075","35","284.8485342749331","6.5247438076364626","40","131.27791389369045","5.693399947790564","28","335.8576869371791","15.815422611007307","32","201.21315884489007","17.657296743101753","30","199.54627304747572","6.526429952265641","29","172.00367365335083","9.373924979497112","29","258.6376112167024","31.57280747159438","28","263.61679353696917","53.27921156571711","31","262.1336008339532","4.63864113261401","34","129.75433406599285","7.121622050670063","39","292.55629741091064","5.659127142969863","32","57.37704971924874","6.002438070688701","31","151.22490025890548","5.930654507951846"
,"42","131.56712852456047","5.91076228049374","30","112.4970934638109","16.68132946302103","30","83.68042210238714","11.878142301819183","41","108.71830910595357","8.726958074568511","35","105.9787586996542","7.009875180735301","32","303.5564711514738","6.904771206186242","29","147.37003713940211","9.145667942240955","38","48.252365743663134","5.572912515341804","37","246.06888736079387","22.21741120000829","35","142.3804826210018","50.08969783091341","27","317.0531492442815","6.488424997823566","38","122.24469052706003","39.68173673816415","42","92.510515226581","12.22754000803713","28","217.6288804991401","15.197402359524464","32","241.4460126334423","9.497337747733534","38","242.0753351931844","5.452592893456921","39","257.53534424685324","55.976053168371294","37","284.428328691245","5.988069966949688","38","129.89616904796443","6.542073917830227","31","332.7100303818766","21.175504576862213","36","197.12373957932368","19.05727292696663","32","200.24834206345642","6.145539706834021","29","170.4524833791208","8.235625739992685","32","247.65959231162734","45.52701379475511","29","278.9348076567697","25.994608159860007","31","261.00516003339624","5.013525965506097","33","139.7115228889671","7.360838173302351","38","295.4415845375828","6.143602779798553","27","63.83313906449395","6.058188225111134","29","155.28277206957776","5.909429882003153"
,"44","128.41824658784822","7.915745357664255","31","114.97039183035977","14.292861967187795","28","74.2688942429439","25.331785282340565","38","104.85715263416036","9.878430914996196","35","105.64485722668073","7.730042872403772","33","303.12833689659726","5.273111888164722","30","145.80237016309707","7.9080562264908805","31","48.33916909575894","5.077375015894846","36","243.12107928505455","20.325654837172262","33","149.30324037455892","43.92073474130532","32","315.7067383320686","6.069941100364457","38","124.70142231541392","26.691673996042017","37","93.0460953293629","16.085833780707603","30","206.96997250577448","14.090202348442457","33","244.97769504228364","8.150300869712732","39","239.04207980740384","5.069614490353545","40","233.13936671978914","64.35729333547586","42","285.4480832433332","6.322667724332596","35","134.47077443826936","5.696722039370089","33","330.5844652460197","16.989778177254564","36","202.27192256683037","30.770365448746787","30","201.17038843673987","6.319640554885069","30","168.30359281174796","6.895490387887552","32","253.3616612686843","11.504370689949553","30","264.72982707981845","41.97704683431393","29","259.99607248485063","5.668730735496737","34","124.06618381585433","16.40001177579217","40","291.833379558665","5.422268588991248","31","53.162673115507964","6.209750130047906","30","147.94740954605902","6.820758038116345"
,"40","131.87139551694318","7.383199679202292","29","110.6540539610191","13.609751862933003","27","70.65988638315032","22.559184193500855","42","106.30899260891518","7.496959259576844","37","106.94867368040725","7.0687827912850265","34","302.94065672585015","6.103342320038367","29","143.80102938852906","7.628300823117515","37","48.457210459331286","5.632475101587207","39","255.60484194120065","10.64226944737911","36","154.25830460346728","57.62136344697324","33","310.68379295513","7.018717572104274","36","142.50685334401456","54.68574476602136","45","95.38077454606622","16.13980827754497","21","206.84770344529855","19.09004981557759","33","239.64619756407401","9.051392889007195","37","245.68335406569693","4.988378780231434","40","232.00894205957843","64.0191457055686","38","286.6098353961566","6.435865266288146","35","134.99167617315862","4.954118991028399","30","319.65988910320414","24.49332481104516","38","198.68098187062978","28.864675144208565","28","200.64929026415317","6.597905895732263","27","168.89537615397123","6.611081916550817","32","259.99766889221235","21.819777452121563","28","280.12150909453686","38.73877198336322","24","263.54241505857664","6.234632828520428","32","123.04496693219659","15.051593036412024","40","294.874524603464","5.076366923997847","30","58.370174920070845","6.600664234139694","28","145.6640510580589","7.289924545361073"
,"44","121.95636660080235","5.5244098112507345","29","112.6996015148989","12.320335934456697","26","54.99684743392181","18.448659492083802","39","101.8772129679867","7.067180195680023","33","106.18014195288384","8.440176924770391","30","303.84948326823536","5.668511576467551","28","143.66862900095637","6.887078678336662","33","49.5014767857058","6.091123600716988","40","255.5108586225647","16.668353806672823","33","164.11109202698933","54.61718962425407","30","317.0590452392089","7.811403353217","42","126.27700779202893","49.41291467938352","44","93.15935636555486","14.62588783539297","29","184.98648462582833","19.782294456890725","32","239.96055822596577","10.013747470723198","40","236.6577494009377","5.153922469752512","39","219.75090104613622","62.1966985384301","39","286.34886609692757","5.715584520718399","40","134.020568628514","5.858331050380218","30","333.6993896390796","12.053337544018742","37","212.07196216255986","16.492815283688675","32","200.65918736878245","6.8317963683903224","27","168.37993731761773","6.776266717293769","33","266.96429692590215","20.243607598152593","33","265.77104395824426","33.12655450836334","28","261.1257027644482","5.208355690698195","30","121.71232497463855","18.40616502694116","42","294.4629027021378","5.026274907788014","29","48.76566689048754","4.766831029523351","31","152.6116853348753","7.327662743100882"
